State,Attraction,Address,City,Zip Code,"Location (Lat, Long)",Rating,Image URL,Category,Opening Hours
VT,State Owned Historic Sites,"1 National Life Drive, Montpelier",Montpelier,5602,"44.2557401, -72.584341",N/A,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DObTHXD-zlQ6qEJ3bNi7-E2WzOKQ1aQwfwm8kfow0in_NkKu5T_bJjKTQTDWNhwVRV6wxtR3sdwFjkpUt0x8h-PvhzV4Mn6QudZK4Yh9MqtZ7Zbb9ZOZpQlGi4VhG33jpedJmC1PUBb9FlbpbzVfF8KmAQvrNqzxlIfX4ymR0z8btka&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"tourist_attraction, museum, point_of_interest, local_government_office, establishment","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
VT,Silloway Maple,"1303 Boudro Road, Randolph Center",Randolph Center,5061,"43.9397587, -72.5778801",5,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DNarxWncY3zQNPX-8KNLtUW0XVJT8K98dyB_dcm4m4OKWfzk5_BXwmqPat0KVsCj_zgvztRf-ujq8Bi5wfKm4zupwh9TDPjWeXH9lKoPK5IVa-tIyo5NiWWTcTTWYbNSMRDXnNaqzYirdBn6Bvx4Zhla9oscj7Fd5Qw-egtvrZv4oIk&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"tourist_attraction, store, restaurant, food, point_of_interest, establishment","Monday: 10:00AM - 5:00PM
Tuesday: 10:00AM - 5:00PM
Wednesday: 10:00AM - 5:00PM
Thursday: 10:00AM - 5:00PM
Friday: 10:00AM - 5:00PM
Saturday: 10:00AM - 5:00PM
Sunday: Closed"
VT,The Lareau Park,"5875, 6051 Vermont Route 100, Waitsfield",Waitsfield,5673,"44.17546040000001, -72.8332866",4.7,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DMFP1fOwymXXtFcLxl7Fgl-bonAkJ4nNnh1lRKcfu_f0VSiJxVoheG76asKA8qwcOlLYBlUo3w-2gcIT8qSel6ajLcVIg8w29A2LtSpmLe9aj7cH_73HrNDjWBIsDiFRgArs2PmYz_QTr_ghgDh3nb9XI2-U83S-f4wekY28yM8z24g&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"park, tourist_attraction, point_of_interest, establishment",N/A
VT,Phen Basin Trailhead,"4606 Battleground Road, Waitsfield",Waitsfield,5673,"44.20025309999999, -72.8946697",4.7,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DMwDL15UBBFZejxMsFdTUZWYp2eP3hqxutGovO95x91CTjtd89qAWBRrTXgETuLJGilzB3FIdansD-TaV5V8flFR7Q5Tl9xq0CKWofqWSuOMRs-mjV8tF9Z3jnR-zWQii89O9IrBjgSc2FrF-SqRyhSuZH6KSbGFNgsaTrmHrT5cLHL&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"tourist_attraction, park, point_of_interest, establishment",N/A
VT,Vermont Granite Museum,"7 Jones Brothers Way, Barre",Barre,5641,"44.2118129, -72.52060689999999",4.6,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DPTJJCO7_m1rdvXFHE4DhJ9nQsk5FQ_Pvx6KH1hNJyP7tZU8nZ1MJZbXW4SmHai1lDjHtmuzKSENRojs_LZ8w8iniznM4cmLmjwYJ_tV3BofE-kKgGYx7N2xrZXDrOa3xqbg8xHI2lgLhS7LQ1y6ROOu51ZQxjeB4-ZT0_Goz8Usc3T&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"tourist_attraction, museum, point_of_interest, establishment","Monday: Closed
Tuesday: 10:00AM - 4:00PM
Wednesday: 10:00AM - 4:00PM
Thursday: 10:00AM - 4:00PM
Friday: 10:00AM - 4:00PM
Saturday: 10:00AM - 4:00PM
Sunday: Closed"
VT,Dog River Field,"781 Dog River Road, Montpelier",Montpelier,5602,"44.25302840000001, -72.60084239999999",4.2,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DOrSNDxpPkog9GvHS8zTek97R8u5IP94JPcdvc_qqnOMRXYiVac2O8BH6nFoJ3Qp2nMip73vHaOFziX6XqDtO8dqRaEhI3jAYWrnQotjzenhKdfKOP-d6Io0u4e-8YLUvuyW98_GFrP8xz96CkJ1kJBE5D4sF6vWBZQTh3NCc2hF4jO&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"tourist_attraction, park, point_of_interest, establishment","Monday: 6:00AM - 8:30PM
Tuesday: 6:00AM - 8:30PM
Wednesday: 6:00AM - 8:30PM
Thursday: 6:00AM - 8:30PM
Friday: 6:00AM - 8:30PM
Saturday: 6:00AM - 8:30PM
Sunday: 6:00AM - 8:30PM"
VT,Justin Smith Morrill Homestead,"214 Justin Morrill Memorial Highway, Strafford",Strafford,5072,"43.8634097, -72.375152",4.5,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DP7ZnGIabjKGSrEi7FEh-qF2UBZUPJhZUpjaGto75f2vxMbqDbl_xoNOKr8ueEUUBvClxNdE3zBBzuqaaOP2oxVdvJIQghlpn6vRTJURNZ_uQifmmRE4CRi8lSQaEN5xWUUzhtJOBvI9tNlEzzBvcND54CBJ17TwzDdlZMzxYMgWBos&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"museum, tourist_attraction, point_of_interest, establishment","Monday: Closed
Tuesday: Closed
Wednesday: Closed
Thursday: 10:00AM - 5:00PM
Friday: 10:00AM - 5:00PM
Saturday: 10:00AM - 5:00PM
Sunday: 10:00AM - 5:00PM"
VT,Barre City Parks,"201 Maple Avenue, Barre",Barre,5641,"44.2111125, -72.4976156",4.3,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DO5ISQL5wPhmzEHW9anUY6YemNW98zxWx9O04iT-ZPXkFm8gISmkKgGIpxXXH8GBDQxO0fqPbhrdvlRTlR4u8R3tmKKByatblFceQKOjtXAMJFYV1iF26-6cAcLNmPFpwIcZqEpEjEarSFuAjnqYBtnUEN1HY_rM3f8h6e3WekwQR05&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"park, tourist_attraction, point_of_interest, establishment","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
VT,Kent Tavern Museum,"Kent Corners Rd, Montpelier",Montpelier,5602,"44.26005929999999, -72.5753869",N/A,N/A,"museum, tourist_attraction, point_of_interest, establishment",N/A
VT,White River National Fish Hatchery - Hatchery Building,"Hatchery Entrance Road, Bethel",Bethel,5032,"43.8106389, -72.6587892",3.9,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DPQdCdIuveS0cg1Q1gMP-amOv3nZf4dX2Jex-zSptsmU14vnoik7MQgyhO0ZG72Wi9qH7pu3JNglX7ak26-edpo9Qe3STOCFNYgiawHVkrSJY-_LITlObTpaFusFcNSmq7VHQUW1VKYROrAlzTVF-Nnmwk_pVF9R5_0uotjdh22Ojhe&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"tourist_attraction, park, point_of_interest, establishment","Monday: 8:00AM - 3:00PM
Tuesday: 8:00AM - 3:00PM
Wednesday: 8:00AM - 3:00PM
Thursday: 8:00AM - 3:00PM
Friday: 8:00AM - 3:00PM
Saturday: 8:00AM - 3:00PM
Sunday: 8:00AM - 3:00PM"
VT,Widow's Clearing Parking,"1925-1951 Goshen Road, Salisbury",Salisbury,5769,"43.93975630000001, -73.0215365",3.7,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DOoaGMtlMfHFHDAnJylGeujcpxlqCGLCzU_a-nWEmB6BCWGPVwwq9NwUzEs-RzH9QIs6-9Ixd0aWiqwqkm_Ru9B7bkllHFEpp39xJCt4kiXWDCJcq8j_ehqhR8L4AtUc2RfLG5QajCXm7cf-XyNfId5iKVAu0YyJcJSiZeoPXwRf5-F&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"tourist_attraction, park, point_of_interest, establishment",N/A
VT,Vermont Marble Museum,"52 Main Street, Proctor",Proctor,5765,"43.6630413, -73.0351007",4.3,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DOwnA8uME3QGarT3fxTP-FlFwSF588r7JnU7B-fYY08z5Ye-VMt-WcrFOfinWwq8skbPCLDpj14Y5paZ2C6c5jxX_h-IXnYDDG1j2YZ1L8ZW4laQNkYMQU63U4DhbpoGvaoqgJvJVgB1Hs7l5n-tcEYoXPeFSfLISg5SMrOjd422ydj&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"museum, tourist_attraction, store, point_of_interest, establishment",N/A
VT,Smugglers' Notch Distillery Tasting Room,"2653 Waterbury-Stowe Road, Waterbury Village Historic District",Waterbury Village Historic District,5676,"44.3691636, -72.7288481",4.5,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DM9lttL4ZT20ofA0j9iocDKBPhsrxVezGaf05QcBP3zwglXJDjrerpvocsmohfbrRrQYDpuskwzoCybNmBTK_3DxQ5sMiBACueoOvjciXH_wi0PImDVQsma_xHjASg4-etUCDBOwBs4Q8neWqz-e6eVl-uDdX9fIezO4Kn2Iy8dKrKm&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"liquor_store, travel_agency, tourist_attraction, store, food, point_of_interest, establishment","Monday: 10:00AM - 5:00PM
Tuesday: 10:00AM - 5:00PM
Wednesday: 10:00AM - 5:00PM
Thursday: 10:00AM - 5:00PM
Friday: 10:00AM - 5:00PM
Saturday: 10:00AM - 5:00PM
Sunday: 10:00AM - 5:00PM"
VT,Lands of the Watershed Center,"4783 Plank Road, Bristol",Bristol,5443,"44.1527868, -73.1440782",4.6,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DOhLrGvk_hN9LgslvFV5JbH3HKj_pLmIOSuTxRb-udHW_f2Z1Lpp67LCp760dL5qa6Ac6HEyCFON55_2dO-1X94T8g5UNGODQQOyKpqDuCJ3zvOnILEV014iAxJFJHnVNaOqLTOha1T-PCyCJ0T3awTLQdDHkDUvJBztbMdtSG0L4zu&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"tourist_attraction, park, point_of_interest, establishment",N/A
VT,Northeast Slopes,"10397 Vermont 25, East Corinth",East Corinth,5040,"44.0726057, -72.2504924",4.8,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DNXo3vGYxq48D0RTLPyfMlHCy7xfPQb8Gtq0LnemPDFn8bVQOqxmtf7KWP0xYG1KyK0GmQeGDOWTbI07PyYzncozhFHCTNFHvpGU8t556_3wV9IF8r2yXmbREBT0S13SYfQL8KQZ85MFVy1L1r7AGXt9VGVmQBxuo96AsTFjBN5Cd5C&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"tourist_attraction, point_of_interest, establishment",N/A
VT,Chickering Bog Natural Area,"44 331482 #72.470364, Plainfield",Plainfield,5667,"44.3304128, -72.4702317",4.6,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DPGRASTjaDPJ18iouS6D1n-82sKjew22bv2-NU1L9SH-oKp_ZHdMvxCVt6Yf3Lr-Fs4XIXZBzXJhvZhO4_LfOa7n8uMBL_zmv0SWj5fdIxt8EIQD6wqvoLbEm93bpwP3z0nIetfly1_MVLc0W14O00xYD_LCUzGdummTv7oRMx9RNyZ&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"tourist_attraction, park, point_of_interest, establishment","Monday: 7:00AM - 7:00PM
Tuesday: 7:00AM - 7:00PM
Wednesday: 7:00AM - 7:00PM
Thursday: 7:00AM - 7:00PM
Friday: 7:00AM - 7:00PM
Saturday: 7:00AM - 7:00PM
Sunday: 7:00AM - 7:00PM"
VT,Otter View Park,"Weybridge Street, Middlebury",Middlebury,5753,"44.0195843, -73.1790761",4.5,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DOUV4dIC2QCKZ1xxnbxO0C7MEgIp5ICcw4gMS0EwlEDZJ6eGndj4e2qEENCMS5Frh_sOtK1wEAPOiyhe8xZZlCYEI4gIKKlckIZ9xI1GaF_dN8Jo_5NeeLuf__yuyDd2TaVMxtT70VM8F8U2wtyGkRk3H7mPuBPMqJReAe472QWziJ_&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"park, tourist_attraction, point_of_interest, establishment","Monday: 5:00AM - 9:00PM
Tuesday: 5:00AM - 9:00PM
Wednesday: 5:00AM - 9:00PM
Thursday: 5:00AM - 9:00PM
Friday: 5:00AM - 9:00PM
Saturday: 5:00AM - 9:00PM
Sunday: 5:00AM - 9:00PM"
VT,Seyon Lodge State Park,"2967 Seyon Pond Road, Groton",Groton,5046,"44.227124, -72.3037712",4.9,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DOQhj5deX7w_TUYXUF7IxdFSnIV7EoBYwFwnc6E4d3R60r76EwvuvyB1VZQ-L9apQqrNPHsApFhI-VRxYEw_ac8vEdgP1uQYBdmCImxTeLu_Fj-zUZ3l0GGc7Wfz4UlqgjXg2iYZqiNLaYA4QEt5ZhbXsnrZ-if4z9nLzwsjtJoa1tT&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"tourist_attraction, park, point_of_interest, establishment",N/A
VT,GreenSpark Sustainability Park,"95 Gregg Hill Road, Waterbury Center",Waterbury Center,5677,"44.3895871, -72.7206389",3,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DMQx0BZn6UK1LUYOdT-drbiPVv9BpclctUPN6xPqYId6ShVFm3K3ZgW_4V7CfNxXi-sLEBqT_zXvhscyk1FmBD4lViDC06505OCdgpLvSJUG7j_eCybt6wlvxbFdISXN82xGKWxaQqRX5l_cSBbDATopYY8Rej-tWRV59qK5SnO7iFQ&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"tourist_attraction, point_of_interest, establishment",N/A
VT,Sugarbush Farm,"591 Sugarbush Farm Road, Woodstock",Woodstock,5091,"43.66507679999999, -72.4673207",4.7,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DMOcWt7avdSAUJpDHJLKc0qiPZptxY3ymHucOnCmO0HN_Am0Ed35P7EFUe3iAYimkOhuY2Xz0xT2rZoTnOwK4zi4FU8QX9fh_Py7HpFDIqgVdhsHlOD1fQTcvw2O4lb-MPDLIShfeRFtAd7Y5aAg_PCJyihOpWEQHv7PDyp1nNXKOYI&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"tourist_attraction, food, store, point_of_interest, establishment","Monday: 9:00AM - 5:00PM
Tuesday: 9:00AM - 5:00PM
Wednesday: 9:00AM - 5:00PM
Thursday: 9:00AM - 5:00PM
Friday: 9:00AM - 5:00PM
Saturday: 9:00AM - 5:00PM
Sunday: 9:00AM - 5:00PM"
VT,Little River State Park,"Water Reservoir, 3444 Little River Road, Waterbury Village Historic District",Waterbury Village Historic District,5676,"44.389828, -72.767318",4.6,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DNN1zNvvNh8qVhPX1zWvAKbCClkgQTkJ3rJy6FI22lVOiCXVnO2ECuhPkqFwGx-ej6_Hbn7-Q0R59GzuLZEQ01x15n7tTcCvBsAnQK8wtAbV2kZZH7_aphY1_74n94pZMLdbwLVeiDZZCfojS7azNg31NpV75x_4jd9DYcf49OOq6SW&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"tourist_attraction, park, point_of_interest, establishment","Monday: 10:00AM - 7:00PM
Tuesday: 10:00AM - 7:00PM
Wednesday: 10:00AM - 7:00PM
Thursday: 10:00AM - 7:00PM
Friday: 10:00AM - 8:00PM
Saturday: 10:00AM - 8:00PM
Sunday: 10:00AM - 7:00PM"
VT,Huntington Gorge,"Dugway Road, Richmond",Richmond,5477,"44.3684369, -72.9684663",4.6,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DMtVXd2dKAO-h9t_FViv4xz3XEvSIC_wA1FV-EXvPqCp9f1E-afPl1K7Viq2hcmpIDRwLM5Tooeco-CwIL7YeF9YyNyYdharGc7YD7jzFU7KwI0qniFZK4O-OrfSFI3WxCovxdQfrC92OoF6lIforL_wMfWbdyLnDgNEiATYxOXMlNN&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"tourist_attraction, park, point_of_interest, establishment","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
VT,Killington Recreation Department,"2929 River Road Fork, Killington",Killington,5751,"43.67268, -72.776665",4.7,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DNUe0r-2KnCp6751iyIVLF_tbT4JtjsslfJx8iZRvpEgqeasKsNEgaPqHtNwoKEm0fuowxevYshki3I5v_nyJEtJU-n8WZ5QVFjYa6X1a6_v7dB5liRHGxLLV4Kug79rDZd6OWIuKKgrxD-yBXK9HALGpvY9bspPfpqvroX4COw18mE&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"park, tourist_attraction, point_of_interest, establishment","Monday: 9:00AM - 4:00PM
Tuesday: 9:00AM - 4:00PM
Wednesday: 9:00AM - 4:00PM
Thursday: 9:00AM - 4:00PM
Friday: 9:00AM - 4:00PM
Saturday: Closed
Sunday: Closed"
VT,Cabot Creamery Store - Waterbury,"2657 Waterbury-Stowe Road, Waterbury Center",Waterbury Center,5677,"44.36901309999999, -72.7292176",4.7,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DP7GnbGamegjbfFOIz_7_yAMiUetUSQa_szBaYLoullf4xw12jiD75iPhTt5AzsYqOIjBPplxtn1ypWtbKmARPMU16FWHlT2cJ7a83yEKwUCYS43EsJ_KVJJ4sfIlBMA4SF5HzaLBps7j1EUcUTa_FJR3KAD4g-lm1N6_LxA_KLWpZv&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"grocery_or_supermarket, tourist_attraction, food, point_of_interest, store, establishment","Monday: Closed
Tuesday: 10:30AM - 5:00PM
Wednesday: 10:30AM - 5:00PM
Thursday: 10:30AM - 5:00PM
Friday: 10:30AM - 5:00PM
Saturday: 10:30AM - 5:00PM
Sunday: Closed"
VT,Nature Center,"44 Stillwater Road, Groton",Groton,5046,"44.2798887, -72.27429649999999",N/A,N/A,"park, tourist_attraction, point_of_interest, establishment",N/A
VT,Stillwater State Park,"44 Stillwater Road, Groton",Groton,5046,"44.2798887, -72.27429649999999",4.6,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DMqknMdmbo0KW1W9ZHGVrquaWvlVDxpqtWHcMX9ExJ7PqOrS6czmaYFvoA7ecDWIwHekurCFROYMP5y4eNcdgnWpwmQt0el5VIoLt1xah6RwTlZZQmxhH-H5P6uVJ9G_q1epHTVXQaKVpgr20ArwR4KlmzgaMfHVcULKSUHft9no7XZ&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"tourist_attraction, park, point_of_interest, establishment","Monday: 10:00AM - 7:00PM
Tuesday: 10:00AM - 7:00PM
Wednesday: 10:00AM - 7:00PM
Thursday: 10:00AM - 7:00PM
Friday: 10:00AM - 7:00PM
Saturday: 10:00AM - 7:00PM
Sunday: 10:00AM - 7:00PM"
VT,"Pinnacle Meadows, Stowe Land Trust","Pinnacle Heights Road, Stowe",Stowe,5672,"44.4377941, -72.6471162",4.7,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DM9l3y3WTsbPO13MrPTSPUDXf-LyibmD8ZB_VHs9shNVmKa_OMMQoxvJ-YslpNifxAizCkpqJI4Gm2g-AIQuhV4JaFLbkfGboTxUhaAt1Hd-iTqzU-SWE46WczaaS4QVeBA-k5hicd_Jffj3_cMizFxohi_PDZxHwdGC0aEzAHBE8Et&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"tourist_attraction, park, point_of_interest, establishment",N/A
VA,Monticello,"1050 Monticello Loop, Charlottesville",Charlottesville,22902,"38.00860429999999, -78.4531994",4.7,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DNG2PKnnpCitYcZfKMXuq_xRuYEFrE58fJgIXoEST84c3rzzkO1-OiMB3jYhSzBjjhRagd4zRsYfJqKD1fQVYRizVos9192RJSvti5Y3dr_gJ2IDdEEeT_oYKPgPFghDvLW_bfOEf1EcT3xpTbKuQlAH3_ms0bBQ_ZFaMyIypGIcDjh&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"tourist_attraction, point_of_interest, establishment","Monday: 8:30AM - 5:00PM
Tuesday: 8:30AM - 5:00PM
Wednesday: 8:30AM - 5:00PM
Thursday: 8:30AM - 5:00PM
Friday: 8:30AM - 5:00PM
Saturday: 8:30AM - 5:30PM
Sunday: 8:30AM - 5:00PM"
VA,Bear Creek Lake State Park,"22 Bear Creek Lake Road, Cumberland",Cumberland,23040,"37.53196829999999, -78.2732427",4.7,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DMb9k0UdHMvXt9eJzArjLyWd5cQgUImpo-WGZDD5f1w7Be5168jlrprzTezyFTzgvEJPzVQkRg5FV6rnp6Uz2Z5RpaqwBysuch3x7krpPLuNK4ObpcCX6swa7Y68eAlVsefLM5ebqOooq0p_EdaKQryXIoy9lM1XOvPi8mjSk5Bn3OA&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"tourist_attraction, park, point_of_interest, establishment",N/A
VA,Michie Tavern ca. 1784,"683 Thomas Jefferson Parkway, Charlottesville",Charlottesville,22902,"38.0087286, -78.46370309999999",4.6,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DMngFTUe74JGtjBBgoGq_MGeNxGRRiJ-0fxa-_3djDzjn15t3UJvJUfelTte8H7SMCBoskH3N-lfMWi2geIw1AzE5t2JsWKhDFOU8tZexXGbSaBTOxvooKhuc-fttn7lICHNGo4XHudCWhX7gquqKN_MFbMm8T_laQgpIs3EZ2Vqa06&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"restaurant, liquor_store, tourist_attraction, bar, store, point_of_interest, food, establishment","Monday: 11:30AM - 3:00PM
Tuesday: 11:30AM - 3:00PM
Wednesday: 11:30AM - 3:00PM
Thursday: 11:30AM - 3:00PM
Friday: 11:30AM - 3:00PM
Saturday: 11:30AM - 3:00PM
Sunday: 11:30AM - 3:00PM"
VA,Barboursville Vineyards,"17655 Winery Road, Barboursville",Barboursville,22923,"38.1595819, -78.27708419999999",4.6,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DPcLLsV5MdgJT4C8lmNK-NJr6YMiikHY4rtMZgF56UKUqAU1_W0afE5OqstdrInaXpanFR4oP7WNn3ST3t7mSwIfFyrcl-GEQnkLqSpgJzjAkLgsutaSnKH_OdmTuHEdYkiUfz6hDlkQOmkr5Sgit-9LyCiJHVf9Kiq7lWPCntg5xnH&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"tourist_attraction, food, point_of_interest, establishment","Monday: 10:00AM - 5:00PM
Tuesday: 10:00AM - 5:00PM
Wednesday: 10:00AM - 5:00PM
Thursday: 10:00AM - 5:00PM
Friday: 10:00AM - 5:00PM
Saturday: 10:00AM - 5:00PM
Sunday: 11:00AM - 5:00PM"
VA,The Rotunda,"1826 University Avenue, Charlottesville",Charlottesville,22904,"38.0355514, -78.50342599999999",4.8,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DNpwodsI__RBHnfeJOOfX76HNRprTWmpUILqAm_FP874vr5K06oO2yYpDTwDIA1rRxJOHLM1AQntIYLKUKavUuGrg15Ha6Zwu9NkLBTvNYAw8zt-YiAV8VCbZs67MMWzqsegEIV8dwojMr70ZerB8vr5oKR3CUVIEE_eA7J_DaoQr-1&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"tourist_attraction, point_of_interest, establishment","Monday: 9:00AM - 5:00PM
Tuesday: 9:00AM - 5:00PM
Wednesday: 9:00AM - 5:00PM
Thursday: 9:00AM - 5:00PM
Friday: 9:00AM - 5:00PM
Saturday: 9:00AM - 5:00PM
Sunday: 9:00AM - 5:00PM"
VA,Amelia Wildlife Management Area,Amelia Court House,Charlottesville,23002,"37.46744839999999, -77.9110321",4.4,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DP9wpX7LbX1oXxtnb9qEisggvmc4-oeijZh2OtaZunAOvcQwYW6WBYAZF1qLMNmH4N3kJD1m8PJL9UzkM14wUt8F3HfB-IvpLGbrK3ZmZzLydeTzs5zqbZ6WWnNrCCvJYWaCLHI8WYD-A3IR3ZB4x6Pi7x0eASWvBrIoRL2zX45lwla&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"tourist_attraction, park, point_of_interest, establishment","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
VA,Thomas Jefferson Statue,"46 Colonnade Alley, Charlottesville",Charlottesville,22904,"38.0360451, -78.5031804",4.5,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DODyWg_ydBD7e3LE12posYhYlgvH08L5ttMjCzQRqaqnyE0_Fnq6OY2fbJpplDhxmLGLZ0wC73e5K2u-AgA2FGtxHCBx_uRCxa9Rp_4Tc6RyNmiap_-oC8QYGbSDsqsGlAfeFY4v6m27dIfTileIG9JN5os_pSfCnWpVpCn4y-DtJb7&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"tourist_attraction, point_of_interest, establishment",N/A
VA,Darden Towe Park,"1445 Darden Towe Park, Charlottesville",Charlottesville,22911,"38.0422139, -78.451038",4.6,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DP7bY327qp2iDPg6dkYc907tr_iXcX9S2v4NyWS1CDeK3ZWrNQcIW3-SrQdC-HGkZXWaKfdioagThpBiiAtX-NelSsJzWsX-5idE0-JGNT363hRLh8TL4uSykzkV_Up8SyzcJVRTMEH1BS0tlXHVJHHkO11THTsVYnfCxVOOiODT1EL&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"park, tourist_attraction, point_of_interest, establishment",N/A
